CAMPAIGN_ID	PORTFOLIO_ID	TYPE	TARGETING_TYPE	BIDDING_STRATEGY	STATE	NAME	BRAND
42749375091544	66932301579162	sp	AUTO	LEGACY_FOR_SALES	PAUSED	AH-SuperPapaya-360cnt-NB-SP-Automatic	American Health
174123655412942	66932301579162	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	AH-SuperPapaya-360cnt-NB-SP-Manual-Broad	American Health
106571921270336	66932301579162	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	AH-SuperPapaya-360cnt-NB-SP-Manual-Eact	American Health
31982027295247	66932301579162	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	AH-Papaya-600cnt-NB-SP-Manual-Exact	American Health
83829370962256	66932301579162	sp	AUTO	AUTO_FOR_SALES	PAUSED	AH-EsterC-500mg-240Cnt-SP-Automatic	American Health
268529357188918	149814035695721	sp	AUTO	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Fair-NB-SP-Auto	IT Cosmetics
259720855970146	149814035695721	sp	AUTO	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Light-NB-SP-Auto	IT Cosmetics
84191328199747	149814035695721	sp	AUTO	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Medium-NB-SP-Auto	IT Cosmetics
234384854607813	149814035695721	sp	AUTO	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Tan-NB-SP-Auto	IT Cosmetics
278333939966784	149814035695721	sp	AUTO	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Rich-NB-SP-Auto	IT Cosmetics
184877414530987	149814035695721	sp	AUTO	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Deep-NB-SP-Auto	IT Cosmetics
46592882711945	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Fair-NB-SP-Manual-Broad	IT Cosmetics
8457230316216	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Light-NB-SP-Manual-Broad	IT Cosmetics
126069612032985	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_CatchAll-NB-SP-Manual-Broad	IT Cosmetics
63613600169940	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Tan-NB-SP-Manual-Broad	IT Cosmetics
40804160339858	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Rich-NB-SP-Manual-Broad	IT Cosmetics
269917705815187	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Deep-NB-SP-Manual-Broad	IT Cosmetics
163787579640994	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Fair-Branded-SP-Manual-Broad	IT Cosmetics
44396495653901	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_CatchAll-Branded-SP-Manual-Broad	IT Cosmetics
172976550621730	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Medium-Branded-SP-Manual-Broad	IT Cosmetics
105977266941718	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Tan-Branded-SP-Manual-Broad	IT Cosmetics
155809703465706	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Rich-Branded-SP-Manual-Broad	IT Cosmetics
69813359752597	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-CCCream_Regular_Deep-Branded-SP-Manual-Broad	IT Cosmetics
262475318218942	238311115303045	sp	AUTO	MANUAL	PAUSED	BrainMD-EverydayStressRelief-120Capsules-NB-SP-Auto	BrainMD
172382104261733	149814035695721	sp	MANUAL	AUTO_FOR_SALES	PAUSED	ITCosmetics-Confidence_BeautySleepCream-NB-SP-Manual-CAT_NightCream_Refined	IT Cosmetics
174931604505232	149814035695721	sp	AUTO	AUTO_FOR_SALES	PAUSED	ITCosmetics-SettingPowder_Pressed_0.31oz-NB-SP-Auto	IT Cosmetics
163122442288305	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-SettingPowder_Pressed_0.31oz-NB-SP-Manual-Broad	IT Cosmetics
87118935147342	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-SettingPowder_Pressed_0.31oz-NB-SP-Manual-CAT_Refined	IT Cosmetics
224980311307662	53097889230529	sp	MANUAL	MANUAL	PAUSED	BeautyForReal-MVP-All-Branded-SP-Manual-Broad	Beauty For Real
56379487815415	204017048144295	sp	AUTO	AUTO_FOR_SALES	PAUSED	TerryNaturally-Adrenaplex-NB-SP-Automatic	Terry Naturally
5914045364522	204017048144295	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	TerryNaturally-Vectomega-NB-SP-Manual-Broad	Terry Naturally
275571933738449	204017048144295	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	TerryNaturally-Glutathione-Branded-SP-Manual-Broad	Terry Naturally
75396413363942	204017048144295	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	TerryNaturally-Adrenaplex-NB-SP-Manual-Broad	Terry Naturally
48311629662111	204017048144295	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	TerryNaturally-Adrenaplex-Branded-SP-Manual-Broad	Terry Naturally
129575102383360	59291170771464	sp	MANUAL	AUTO_FOR_SALES	PAUSED	UD-PrimerPotion-AntiAging-NB-SP-Manual-Exact	Urban Decay
279462689695309	86942870529844	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Supergoop-CCScreen-Light-NB-SP-Manual-Category-CNQ	Supergoop!
171654856643457	86942870529844	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Supergoop-CCScreen-Light-NB-SP-Manual-ASIN	Supergoop!
147838799574412	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-SettingPowder_Loose_0.23oz-Branded-SP-Manual-Broad	IT Cosmetics
29485713609530	86942870529844	sd			paused	Supergoop-CCScreen-Light-NB-SD-Manual-Category	Supergoop!
112339434341573	204017048144295	sp	AUTO	AUTO_FOR_SALES	PAUSED	TerryNaturally-CuraMed_AcutePain_60-NB-SP-Auto	Terry Naturally
177587624818236	204017048144295	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	TerryNaturally-CuraMed_AcutePain_60-Branded-SP-Broad	Terry Naturally
37413172250104	86942870529844	sd			paused	Supergoop-CCScreen-Light-NB-SD-Manual-ASIN-IT	Supergoop!
21484731246340	86942870529844	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Supergoop-CCScreen-NB-SP-Manual-Category-CNQ	Supergoop!
40987480515074	86942870529844	sp	MANUAL	AUTO_FOR_SALES	PAUSED	Supergoop-CCScreen-Medium-NB-SP-Manual-Category-CNQ	Supergoop!
14959363803205	86942870529844	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Supergoop-CCScreen-Dark-NB-SP-Manual-Category-CNQ	Supergoop!
104749162474645	238311115303045	sp	AUTO	LEGACY_FOR_SALES	PAUSED	BrainMD-NeuroC-NB-SP-Auto-V2	BrainMD
26850650173343	238311115303045	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	BrainMD-Neuro_C-SP-Branded-Broad	BrainMD
36677035647624	189127093032765	sbv			PAUSED	NAHS-SuperStrength_Oreganol_0.45oz-NB-SBV-Manual-Broad	North American Herb & Spice
139939027433888	59291170771464	sp	AUTO	LEGACY_FOR_SALES	PAUSED	UD-SettingSpray-Matte-NB-SP-Automatic	Urban Decay
155193694812976	59291170771464	sp	MANUAL	AUTO_FOR_SALES	PAUSED	UD-SettingSpray-Matte-NB-SP-Manual-Cat-FaceMist	Urban Decay
206196560025543	64174859626068	sbv			PAUSED	dpHUE-ACVRinse_Julia_15-NB-SBV-Manual-Broad	dpHUE
262163390131941	64174859626068	sbv			PAUSED	dpHUE-ACVRinse_Julia_30-NB-SBV-Manual-Broad	dpHUE
151646510586908	64174859626068	sbv			PAUSED	dpHUE-ACVRinse_Chase_15-NB-SBV-Manual-Broad	dpHUE
251906464073067	64174859626068	sbv			PAUSED	dpHUE-ACVRinse_Chase_30-NB-SBV-Manual-Broad	dpHUE
243993140498440	64174859626068	sbv			PAUSED	dpHUE-Gloss+Sheer-NB-SBV-Manual-Broad	dpHUE
7394758472779	64174859626068	sbv			PAUSED	dpHUE-Gloss+Copper-NB-SBV-Manual-Broad	dpHUE
88386100773833	189127093032765	sp	AUTO	MANUAL	PAUSED	NAHS-SinuOrega-2oz-NB-SP-Auto	North American Herb & Spice
247632369391867	189127093032765	sp	MANUAL	MANUAL	PAUSED	NAHS-SinuOrega-2oz-NB-SP-Manual-Broad	North American Herb & Spice
84725534318391	189127093032765	sp	MANUAL	MANUAL	PAUSED	NAHS-SinuOrega-Branded-SP-Manual-Broad	North American Herb & Spice
155535145778466	214911771865757	sp	AUTO	AUTO_FOR_SALES	PAUSED	NAHSCA_Oreganol_1oz-NB-SP-Automatic	North American Herb & Spice
145301228587731	214911771865757	sp	AUTO	AUTO_FOR_SALES	PAUSED	NAHSCA_Oreganol_0.45oz-NB-SP-Automatic	North American Herb & Spice
18520753056512	214911771865757	sp	AUTO	AUTO_FOR_SALES	PAUSED	NAHSCA_SuperStrength_Oreganol_1oz-NB-SP-Automatic	North American Herb & Spice
218715521496299	21835117749323	sp	AUTO	LEGACY_FOR_SALES	PAUSED	EuroMedica-EurOmega-3-60-NB-SP-Auto	EuroMedica
256798515037481	21835117749323	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	EuroMedica-EurOmega-3-60-NB-SP-Manual-Broad	EuroMedica
207509807208576	21835117749323	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	EuroMedica-EurOmega-All-Branded-SP-Manual-Broad	EuroMedica
180461171374543	214911771865757	sp	AUTO	AUTO_FOR_SALES	PAUSED	NAHSCA_SuperStrength_Oreganol_Softgels_60-NB-SP-Automatic	North American Herb & Spice
77642113985014	214911771865757	sp	AUTO	AUTO_FOR_SALES	PAUSED	NAHSCA_Oregamax_90-NB-SP-Automatic	North American Herb & Spice
29583785417439	214911771865757	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	NAHSCA_SuperStrength_Oreganol_Softgels_60-Branded-SP-Manual-Broad	North American Herb & Spice
162235508086595	86942870529844	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	Supergoop-UnSeen-1-7oz-Branded-SP-Manual-Broad	Supergoop!
188961157750275	86942870529844	sp	AUTO	LEGACY_FOR_SALES	PAUSED	Supergoop-UnSeen-1-7oz-NB-SP-Automatic	Supergoop!
248876186945938	86942870529844	sp	MANUAL	MANUAL	ENABLED	Supergoop-B0DPNL864S-UnSeen-50-SPF-NB-SP-Manual-Exact	Supergoop!
149213006636919	86942870529844	sp	MANUAL	MANUAL	PAUSED	Supergoop-UnSeen-1-7oz-NB-SP-Manual-Broad	Supergoop!
156440371777060	86942870529844	sp	MANUAL	LEGACY_FOR_SALES	ENABLED	Supergoop-B0DPNL864S-UnSeen-50-SPF-NB-SP-Manual-Exact-FaceSunscreen-RNK	Supergoop!
135699168310031	86942870529844	sp	MANUAL	MANUAL	PAUSED	Supergoop-UnSeen-1-7oz-NB-SP-Category-CNQ	Supergoop!
229200082171562	86942870529844	sp	MANUAL	MANUAL	ENABLED	Supergoop-B08CFVM1TT-UnSeen-1-7oz-NB-SP-Cat-ASINs-CNQ	Supergoop!
155896204264264	189127093032765	sp	AUTO	MANUAL	ENABLED	NAHS-Oreganol_Gelcaps_60-NB-SP-Auto	North American Herb & Spice
242919374902167	189127093032765	sp	AUTO	MANUAL	PAUSED	NAHS-OregaMax_90-NB-SP-Auto	North American Herb & Spice
127954072327011	189127093032765	sp	AUTO	MANUAL	PAUSED	NAHS-Oregano-Juice-NB-SP-Auto	North American Herb & Spice
137112051650026	189127093032765	sp	AUTO	MANUAL	PAUSED	NAHS-OregaResp_P73-NB-SP-Auto	North American Herb & Spice
190233684008080	189127093032765	sp	AUTO	MANUAL	PAUSED	NAHS-OregaResp_Veggie-NB-SP-Auto	North American Herb & Spice
268570058807664	189127093032765	sp	AUTO	AUTO_FOR_SALES	PAUSED	NAHS-PurelyC-NB-SP-Auto	North American Herb & Spice
156409424840674	238052083313389	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	TerryNaturallyCA-Glutathione-NB-SP-Manual-Broad	Terry Naturally Canada
29488753690746	238052083313389	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	TerryNaturallyCA-Glutathione-Branded-SP-Manual-Broad	Terry Naturally Canada
76646111819274	150507280920015	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	MasterSupplements-Theralac_TruBifido_Truflora-Branded-SP-Manual-Broad	Master Supplements
14034357335074	189127093032765	sp	MANUAL	MANUAL	ENABLED	NAHS-Oreganol_Gelcaps_60-Branded-SP-Manual-Phrase	North American Herb & Spice
148451976822737	189127093032765	sp	MANUAL	MANUAL	PAUSED	NAHS-OregaMax_90-Branded-SP-Manual-Phrase	North American Herb & Spice
102749037029912	189127093032765	sp	MANUAL	MANUAL	PAUSED	NAHS-PurelyC-Branded-SP-Manual-Phrase	North American Herb & Spice
274325980061623	189127093032765	sp	MANUAL	MANUAL	PAUSED	NAHS-OregaResp_Veggie-Branded-SP-Manual-Phrase	North American Herb & Spice
1431513011639	189127093032765	sp	MANUAL	MANUAL	PAUSED	NAHS-Oreganol_Juice-Multi-Branded-SP-Manual-Phrase	North American Herb & Spice
79718407319773	189127093032765	sp	MANUAL	MANUAL	PAUSED	NAHS-OregaResp_P73-Branded-SP-Manual-Broad	North American Herb & Spice
144219957723569475	149814035695721	sb			PAUSED	ITCosmetics-YSBB_Foundation-T2-Branded-SB-Manual-Broad	IT Cosmetics
109737879748246	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Naked3-Branded-SP-Manual-Exact	Urban Decay
51359147458547	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Naked3-Branded-SP-Manual-Exact-NakedPalette	Urban Decay
205156686435273	149814035695721	sp	AUTO	AUTO_FOR_SALES	PAUSED	ITCosmetics-HelloLashes_Mascara_0.33oz-NB-SP-Auto	IT Cosmetics
98007729772188	149814035695721	sp	MANUAL	AUTO_FOR_SALES	PAUSED	ITCosmetics-HelloLashes_Mascara_0.33oz-NB-SP-Manual-Broad	IT Cosmetics
257803144888155	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-HelloLashes_Mascara_0.33oz-Branded-SP-Manual-Broad	IT Cosmetics
273474441924719	149814035695721	sp	AUTO	AUTO_FOR_SALES	PAUSED	ITCosmetics-PillowLips_Lipstick_Matte-T2-NB-SP-Auto	IT Cosmetics
126561496644446	149814035695721	sp	AUTO	AUTO_FOR_SALES	PAUSED	ITCosmetics-PillowLips_Lipstick_Cream-NB-SP-Auto	IT Cosmetics
191691314366515	149814035695721	sp	AUTO	AUTO_FOR_SALES	PAUSED	ITCosmetics-PillowLips_LipSerum-T2-NB-SP-Auto	IT Cosmetics
245087568297	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-SettingSpray-Matte-NB-SP-Manual-Broad	Urban Decay
154053497205777	59291170771464	sp	MANUAL	AUTO_FOR_SALES	PAUSED	UD-SettingSpray-Matte-NB-SP-Manual-Exact	Urban Decay
120625102059201	149814035695721	sp	AUTO	AUTO_FOR_SALES	PAUSED	ITCosmetics-ByeByeRedness_CCCream-T2-NB-SP-Auto	IT Cosmetics
38996628382774	204017048144295	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	TerryNaturally-ThyroidCare_120-Branded-SP-Manual-Broad	Terry Naturally
217666362519264	204017048144295	sp	AUTO	AUTO_FOR_SALES	PAUSED	TerryNaturally-CuraMed375mg_60-NB-SP-Auto	Terry Naturally
185288323812759	204017048144295	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	TerryNaturally-CuraMed375mg_120-Branded-SP-Manual-Broad-B007AUXDPW	Terry Naturally
47797380562631	204017048144295	sp	AUTO	AUTO_FOR_SALES	PAUSED	TerryNaturally-HairRenew_60-NB-SP-Auto	Terry Naturally
166037590126300	204017048144295	sp	AUTO	LEGACY_FOR_SALES	PAUSED	TerryNaturally-ThyroidCare-NB-SP-Auto	Terry Naturally
148427490701841	204017048144295	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	TerryNaturally-HairRenew_60-Branded-SP-Manual-Broad	Terry Naturally
144390372850550398	149814035695721	sb			PAUSED	ITCosmetics-PillowLips_Lipstick-T2-Branded-SB-Manual-Broad	IT Cosmetics
144288713488354271	149814035695721	sb			PAUSED	ITCosmetics-PillowLips_LipSerum-T2-Branded-SB-Manual-Broad	IT Cosmetics
144197468112235219	149814035695721	sb			PAUSED	ITCosmetics-ByeByeRedness_CCCream-T2-NB-SB-Manual-Broad	IT Cosmetics
144180681618402580	149814035695721	sb			PAUSED	ITCosmetics-YSBB_Foundation-T2-NB-SB-Manual-Broad	IT Cosmetics
144257773767638432	149814035695721	sb			PAUSED	ITCosmetics-PillowLips_LipSerum-T2-NB-SB-Manual-Broad	IT Cosmetics
144217628502927628	149814035695721	sb			PAUSED	ITCosmetics-ByeByeRedness_CCCream-T2-Branded-SB-Manual-Broad	IT Cosmetics
144178735539874860	149814035695721	sb			PAUSED	ITCosmetics-PillowLips_Lipstick-T2-NB-SB-Manual-Broad	IT Cosmetics
262173954832037	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-SettingSpray-Matte-NB-SP-Manual-Cat	Urban Decay
199562263021616	59291170771464	sp	MANUAL	AUTO_FOR_SALES	PAUSED	UD-SettingSpray-deSlick-Branded-SP-Manual-Exact	Urban Decay
269432548518592	59291170771464	sp	MANUAL	AUTO_FOR_SALES	PAUSED	UD-SettingSpray-deSlick-NB-SP-Manual-Cat	Urban Decay
56636546196157	59291170771464	sp	AUTO	LEGACY_FOR_SALES	PAUSED	UD-SettingSpray-deSlick-NB-SP-Automatic	Urban Decay
214266172623669	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-SettingSpray-deSlick-NB-SP-Manual-Exact	Urban Decay
160543332372671	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-SettingSpray-Matte-Branded-SP-Manual-Exact	Urban Decay
105397596997500	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Naked-Ultraviolet-NB-SP-Manual-Exact	Urban Decay
6969650028612	59291170771464	sp	MANUAL	AUTO_FOR_SALES	PAUSED	UD-Naked-3Some-Branded-SP-Manual-Exact-3Some	Urban Decay
65500728021412	59291170771464	sp	MANUAL	AUTO_FOR_SALES	PAUSED	UD-Naked-3Some-NB-SP-Manual-Broad	Urban Decay
59305869638969	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Naked-Ultraviolet-Branded-SP-Manual-Exact	Urban Decay
125476181854101	59291170771464	sp	AUTO	LEGACY_FOR_SALES	PAUSED	UD-Naked-Ultraviolet-NB-SP-Automatic	Urban Decay
64840476944970	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Naked-Ultraviolet-Branded-SP-Manual-Exact-Ultraviolet	Urban Decay
63461415498187	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Naked-3Some-NB-SP-Manual-Exact	Urban Decay
177648023411960	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Naked-Ultraviolet-NB-SP-Manual-Broad	Urban Decay
249044686215963	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Naked-3Some-Branded-SP-Manual-Exact	Urban Decay
97755811983902	59291170771464	sp	AUTO	AUTO_FOR_SALES	PAUSED	UD-Naked-3Some-NB-SP-Automatic	Urban Decay
15797200986057	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Mascara-SubversionPrimer-NB-SP-Manual-Cat	Urban Decay
234093325906246	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-ByeByeRedness_CCCream-T2-NB-SP-Manual-Broad	IT Cosmetics
126836619416055	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-ByeByeRedness_CCCream-T2-NB-SP-Manual-CAT-Refined_CCCream	IT Cosmetics
6135414166019	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-ByeByeRedness_CCCream-T2-Branded-SP-Manual-Broad	IT Cosmetics
217378890665997	149814035695721	sp	AUTO	AUTO_FOR_SALES	PAUSED	ITCosmetics-YSBB_Foundation_Fair-NB-SP-Auto	IT Cosmetics
252099673224172	149814035695721	sp	AUTO	AUTO_FOR_SALES	PAUSED	ITCosmetics-YSBB_Foundation_Light-T2-NB-SP-Auto	IT Cosmetics
172203567209529	149814035695721	sp	AUTO	AUTO_FOR_SALES	PAUSED	ITCosmetics-YSBB_Foundation_Medium-T2-NB-SP-Auto	IT Cosmetics
132570763479390	149814035695721	sp	AUTO	AUTO_FOR_SALES	PAUSED	ITCosmetics-YSBB_Foundation_Tan-T2-NB-SP-Auto	IT Cosmetics
209713121298429	149814035695721	sp	AUTO	AUTO_FOR_SALES	PAUSED	ITCosmetics-YSBB_Foundation_Rich-T2-NB-SP-Auto	IT Cosmetics
177021066216228	149814035695721	sp	AUTO	AUTO_FOR_SALES	PAUSED	ITCosmetics-YSBB_Foundation_Deep-T2-NB-SP-Auto	IT Cosmetics
263169905246244	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-YSBB_Foundation_Fair-T2-Branded-SP-Manual-Broad	IT Cosmetics
174211528293639	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-YSBB_Foundation_Light-T2-Branded-SP-Manual-Broad	IT Cosmetics
199405831320247	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-YSBB_Foundation_Medium-Branded-SP-Manual-Broad	IT Cosmetics
45180370097299	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-YSBB_Foundation_Tan-T2-Branded-SP-Manual-Broad	IT Cosmetics
153550544092407	149814035695721	sp	MANUAL	AUTO_FOR_SALES	PAUSED	ITCosmetics-YSBB_Foundation_Rich-T2-Branded-SP-Manual-Broad	IT Cosmetics
188350050921902	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-YSBB_Foundation_Deep-T2-Branded-SP-Manual-Broad	IT Cosmetics
35346659666425	149814035695721	sp	MANUAL	AUTO_FOR_SALES	PAUSED	ITCosmetics-PillowLips_Lipstick_Matte-T2-Branded-SP-Manual-Broad	IT Cosmetics
68020437602474	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-PillowLips_Lipstick_Cream-T2-Branded-SP-Manual-Broad	IT Cosmetics
42923900730848	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-PillowLips_LipSerum-T2-Branded-SP-Manual-Broad	IT Cosmetics
189559080001850	149814035695721	sp	MANUAL	AUTO_FOR_SALES	PAUSED	ITCosmetics-HelloLashes_Mascara_0.33oz-NB-SP-Manual-CAT_Refined	IT Cosmetics
16406168059959	149814035695721	sp	AUTO	AUTO_FOR_SALES	PAUSED	ITCosmetics-JeNeSAISQuoi_LipTreatment_Honey-T2-NB-SP-Auto	IT Cosmetics
273868782792369	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-JeNeSAISQuoi_LipTreatment-T2-Branded-SP-Manual-Broad	IT Cosmetics
162892433431998	149814035695721	sp	AUTO	AUTO_FOR_SALES	PAUSED	ITCosmetics-Anti_Aging_Armour-T2-NB-SP-Auto	IT Cosmetics
189344320344951	149814035695721	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	ITCosmetics-Anti_Aging_Armour-T2-Branded-SP-Manual-Broad	IT Cosmetics
171535384778202	149814035695721	sp	AUTO	AUTO_FOR_SALES	PAUSED	ITCosmetics-Heavenly_Luxe_Foundation-Brush-T2-NB-SP-Auto	IT Cosmetics
144175230891421945	59291170771464	sb			PAUSED	UD-Palettes-Branded-SB-Manual-Broad	Urban Decay
144189255449220183	59291170771464	sb			PAUSED	UD-SettingSpray-Branded-SB-Manual-Broad	Urban Decay
245735610041543	214911771865757	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	NAHSCA_Oreganol_0.45oz-Branded-SP-Manual-Broad	North American Herb & Spice
198852654816022	214911771865757	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	NAHSCA_Oreganol_1oz-Branded-SP-Manual-Broad	North American Herb & Spice
123803828636164	214911771865757	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	NAHSCA_SuperStrength_Oreganol_1oz-Branded-SP-Manual-Broad	North American Herb & Spice
163026659426209	214911771865757	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	NAHSCA_Oregamax_90-Branded-SP-Manual-Broad	North American Herb & Spice
144340318836321068	64174859626068	sb			PAUSED	dpHUE-Gloss+AllColors-Branded-SB-Manual-Broad	dpHUE
225854005302974	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-PrimerPotion-Eden-Branded-SP-Manual-Exact	Urban Decay
156646281083429	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-PrimerPotion-Eden-Branded-SP-Manual-Broad	Urban Decay
203873553339033	64174859626068	sbv			PAUSED	dpHUE-Gloss+Sheer-Branded-SBV-Manual-Broad	dpHUE
87217188995313	64174859626068	sbv			PAUSED	dpHUE-Gloss+Copper-Branded-SBV-Manual-Broad	dpHUE
93071901612928	64174859626068	sbv			PAUSED	dpHUE-ACVRinse_Julia_15-Branded-SBV-Manual-Broad	dpHUE
224958607545698	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Eyeliner-Pen-NB-SP-Manual-Exact	Urban Decay
189067544501222	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Eyeliner-Pen-NB-SP-Manual-Exact-LiquidEyeliner	Urban Decay
191723010789842	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Eyeliner-Pen-NB-SP-Manual-Exact-WaterproofEyeliner	Urban Decay
212904223538363	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Eyeliner-Pen-NB-SP-Manual-Exact-BlackEyeliner	Urban Decay
71394685562160	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Eyeliner-Pen-NB-SP-Manual-Exact-Eyeliner	Urban Decay
144328854420717624	269707755529920	sb			PAUSED	Stokke-Jetkids-Branded-SB-Manual-Broad	Stokke
144243420675945393	269707755529920	sb			PAUSED	Stokke-Jetkids-NB-SB-Manual-Broad	Stokke
65290101116493	149814035695721	sp	AUTO	LEGACY_FOR_SALES	PAUSED	ITCosmetics-YMBY_Bronzer-T2-NB-SP-Auto	IT Cosmetics
54238785181628	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Eyeliner-Pen-Branded-SP-Manual-Exact	Urban Decay
111927299007109	59291170771464	sp	MANUAL	LEGACY_FOR_SALES	PAUSED	UD-Eyeliner-Pen-Branded-SP-Manual-Exact-PerversionEyeliner	Urban Decay
